,idx,word_guesses,first_pass,solution_words,solution
1718,1718,fontane;tram;volata,fontane N tram A volata TA,Fontana;nell;amavo;latatata,Fontana nell amavo latatata
1719,1719,van;da;rosette,V I van da rosette N TE,Vivanda;rosettente,Vivanda rosettente
1720,1720,gigli;rosa,RI gigli ET rosa,Rigi;ligitrosa,Rigi ligitrosa
1721,1721,super;moro;amo;esca,super moro E S amo R esca,Supermo;rosamo;reseca,Supermo rosamo reseca
1722,1722,ave;anta;mura,ave R T anta P RE mura,Aver;tanta;premura,Aver tanta premura
1723,1723,porta;anice,porta F anice,Porta;fanice,Porta fanice
1724,1724,pari;osti,pari L L osti C K,Paril;losti;ck,Paril losti ck
1725,1725,Cooper;fune;Ming,Cooper U fune M Ming A,Cooperù;funemminga,Cooperù funemminga
1726,1726,avidi;stie;con;mici,GR avidi SSE stie con O mici,Gravi;disseiste;conomici,Gravi disseiste conomici
1727,1727,Verdi;rossi;oro,V I Verdi G rossi oro FF,Viver;di;grossi;oroff,Viver di grossi oroff
1728,1728,oca;re;risi,GI oca re A risi KO,Giocare;a;risiko,Giocare a risiko
1729,1729,ila;icona,ila UL icona NO,Ilaulico;nano,Ilaulico nano
1730,1730,cassa;toro;busto,cassa toro busto,Cassatore;obusto,Cassatore obusto
1731,1731,pera;ree;colo;covo;Erie,O pera TO ree colo G I covo L Erie,Operatore;ecologico;vocerie,Operatore ecologico vocerie
1732,1732,Asti;Io;aiuto,F Asti D Io aiuto PAM,Fastidio;autopà,Fastidio autopà
1733,1733,Ontario;onde,M Ontario N OS onde,Monto;ronosonde,Monto ronosonde
1734,1734,oca;lander;orata,L oca lander AN orata TO,Locala;denororata,Locala denororata
1735,1735,astro;nidi;aia,L astro nidi P I ET aia,Lastroni;di;pietà;ià,Lastroni di pietà ià
1736,1736,eco;ode;poli,IL eco T ode L poli,Il;ecotto;del;Poli,Il ecotto del Poli
1737,1737,arco;birillo;corsia;gente;esca;rotti,M arco RE birillo C corsia R gente RO esca rotti O,Marco;Birillo;corsieri;gente rotta;i;scorrotti,"Marco, Birillo, corsieri, gente rotta i scorrotti"
1738,1738,ante;cometa;dotto,GIG ante S cometa NO dotto,Gigantesco;metanodotto,Gigantesco metanodotto
1739,1739,re;dottore;nati,IR re dottore FA nati C O,Irredottore;fanatico,Irredottore fanatico
1740,1740,per;articoli,per TU articoli U SO,Pertuarti;colori,Pertuarti colori
1741,1741,secchio;eco;mici,MER secchio N eco N O mici,Merséchi;con;economici,Merséchi con economici
1742,1742,Erie;dinari,VOL Erie R dinari,Volerire;dinari,Volerire dinari
1743,1743,ferma;dito;manzi,AF ferma dito manzi ERI,Affermati;tomanzieri,Affermati tomanzieri
1744,1744,dei;astro,dei C astro FA,Deicastro;fà,Deicastro fà
1745,1745,Erie;tenui,VOL Erie tenui O,Voleriete;nuiò,Voleriete nuiò
1746,1746,est;teglia;mori;pista,D est A teglia mori S pista NO,D;estate;gli;amori;spistano,D'estate gli amori spistano
1747,1747,aro;nera,M aro nera TA,Mario;Nerata,Mario Nerata
1748,1748,papi;onde;ode,papi L L onde M ode,Papillon;demode,Papillon demode
1749,1749,erma;zio;onda,AFF erma zio NE INF onda,Affermazione;infonda,Affermazione infonda
1750,1750,esca;mora,VI esca mora TI,Vie;scamorati,Vie scamorati
1751,1751,chiavi;Magno;ladro,S chiavi Magno ladro GA,Schiavi;magno;lardo,Schiavi magno lardo
1752,1752,lava;lesina;anche;oche;tavola;ile,lava R O lesina anche C I oche E I N tavola B ile,L;avaro;lesina;anche;ciò;che;è;inavolabile,L'avaro lesina anche ciò che è inavolabile
1753,1753,lastra;aperto;area;sa,lastra D aperto RN area C A sa,La;strada;per;Tornerà;a;casa,La strada per Tornerà a casa
1754,1754,riso;antenne,MA riso V antenne,Maris;ovantenne,Maris ovantenne
1755,1755,mele;Dante;ali,mele N Dante N ali TA,Melenda;tennalita,Melenda tennalita
1756,1756,noci;eco;Lazio,noci N T eco Lazio NE,Nocinteco;lazionene,Nocinteco lazionene
1757,1757,mani;rene;epe;lessi,mani F E rene epe RP lessi TA,Maniferee;perplessità,Maniferee perplessità
1758,1758,in;Pan;idi;cosce,in S Pan P idi ES cosce SI,Insapni;pideis;c;oscescisi,Insapni pideis c oscescisi
1759,1759,perso;attiva,perso N A C attiva,Persona;cattiva,Persona cattiva
1760,1760,tram;rare,S tram LLE rare,Stram;llareare,Stram llareare
1761,1761,orata;ali,orata N TR ali,Orata;tralli,Orata tralli
1762,1762,rocca;manti,U rocca manti C I,Uroca;c;amanticci,Uroca c amanticci
1763,1763,Ares;ori;venatura,F Ares C I ori venatura LE,Fare;sci;orive;nata,Fare sci orive nataurale
1764,1764,esca;remo;ori,S esca KE remo T ori,Sescakerem;o;tori,Sescakerem o tori
1765,1765,vela;Eris;dotto,vela Eris dotto,Velaeri;so;dotto,Velaeri so dotto
1766,1766,fa;dito;Reno;eco;aghi;tee;aghi,fa dito Reno RI eco N M aghi FA tee DR aghi,Faditore;neroire;con;maghi;fate;e;daghi,"Faditore neroire con maghi, fate e daghi"
1767,1767,top;sedia,FOL top sedia NE,Folto;pessediane,Folto pessediane
1768,1768,ave;vino;sciamano,ave R E vino sciamano NZA,Avere;v;inoscia;manonza,Avere v'inoscia manonza
1769,1769,forte;mani,RO forte mani NE,Forte;m;animené,Forte m animené
1770,1770,noci;tea;mento,noci N tea L I mento,Nocinette;alimento,Nocinette alimento
1771,1771,malese;azione,N O R malese TU azione,Normale;setuazione,Normale setuazione
1772,1772,orbo;tese;re,S orbo tese V E re,Sorbetese;vevere,Sorbetese vevere
1773,1773,Loto;urna,SA Loto TT urna,Salto;tturrana,Salto tturrana
1774,1774,la;rovo;Erie,la V O rovo L Erie,Lavoro;volerie,Lavoro volerie
1775,1775,sire;oche;forfora;neve;lato,sire oche forfora neve lato,Sireoche;for;forane;velato,Sireoche for forane velato
1776,1776,mesi;aiole;cane,RI mesi CU aiole S cane,Rime;sicuai;olescano,Rime sicuai - olescano
1777,1777,orata;ostili;Eva,RI orata N T ostili Eva LI,Riorata;nosti;lievalevi,Riorata nosti lievalevi
1778,1778,rivoluzionaria;Ra,rivoluzionaria P U Ra,Rivolo;ziona,Rivolo ziona
1779,1779,cava;lidi;risi,cava L lidi F risi A,Cavalli;di;frisia,Cavalli di frisia
1780,1780,asino;ocarina,BI asino NT ocarina,Biasi;nonto;carina,Biasi nonto carina
1781,1781,orbo;rea;in,S orbo rea S in I,Sorborere;asini,Sorborere asini
1782,1782,Echion;teste,Echion N teste S O,Echionne;teste,Echionne teste
1783,1783,nane;re;tino,C A nane LT re N tino,Cananelt;tre;nintino,Cananelt tre nintino
1784,1784,Ario;dati,M Ario S O L dati,Mariò;soldati,Mariò soldati
1785,1785,Wellington;scola;Gino;tino,Wellington O RE scola Gino C EN tino,Wellington;ore;scolagino,Wellington ore scolagino
1786,1786,faro;dotto,PO faro dotto NE,Pofaro;d;ottone,Pofaro d'ottone
1787,1787,colata;padella;in;coppia,colata M padella M in AS coppia TA,Co;lata;spada;nell;amasciopiata,Co lata spada nell amasciopiata
1788,1788,avidi;ossa;tazza,N avidi G R ossa S tazza,Navi;di;grossa;stazza,Navi di grossa stazza
1789,1789,ami;Diana;denti,ES ami N Diana LU denti,Esamindi;nali;ludenti,Esamindi nali ludenti
1790,1790,alto;rete;venti,SP alto rete venti,Spalto;reteventi,Spalto reteventi
1791,1791,Talia;luci;geni,MOR Talia L luci N O geni,Mortali;allucinogeni,Mortali allucinogeni
1792,1792,orchi;reo;Miriam,T orchi A reo Miriam E,Torchiare;omire,Torchiare omire
1793,1793,automa;disco,C automa N disco,Cauto;mandisco,Cauto mandisco
1794,1794,rossi;danno,FU rossi FA danno,Furossi;fa;da;nanno,Furossi fa da nanno
1795,1795,si;legge;mente;ala,BI si legge R mente S ala TA,Bisiglie;germanesala;latta,Bisiglie germanesala latta
1796,1796,orchi;orate,B orchi E D orate,Borchie;dorate,Borchie dorate
1797,1797,tra;artemisia;menti,tra T T artemisia P R I menti,Trattar;temi;si aprimenti,Trattar temi si aprimenti
1798,1798,intere;icona;tali;ari,"intere S icona VI, tali B R ari E",Interesicona;vitali;brarie,Interesicona vitali brarie
1799,1799,colo;epa;squali;federe;ciocco;lato;dente,colo M B epa squali R I federe D I ciocco lato F ON dente,Colombe;pasqualirife;tedesco;lo;colatofondo;tenente,Colombe pasqualirife tedesco lo colatofondo tenente
1800,1800,Echion;Cipro;etti,Echion U LI Cipro V etti,Echionuli;ciprovetti,Echionuli ciprovetti
1801,1801,arnesi;aia,RI C arnesi E aia NIO,Ricar;nesiea;i;anio,Ricar nesiea i' anio
1802,1802,Bi;do;alata,Bi do S alata,Bidossal;atata,Bidossal atata
1803,1803,in;teste,in VA teste R,Invastore;ter,Invastore ter
1804,1804,tede;barbiere,A R tede CA barbiere,Arte;decabarbire,Arte decabarbire
1805,1805,legge;Ines;mura,legge N D Ines mura I,Leggendine;smurai,Leggendine smurai
1806,1806,risi;Ricardo,risi EDE Ricardo ACO,Risieder;i;caro,Risieder i caro
1807,1807,viola;sedili,viola sedili NO,Viola;se;Dino,Viola se Dino
1808,1808,note;re;ultima,note N P re ultima TI,Note;npre;ultimati,Note npre ultimati
1809,1809,rive;re;bue,rive D E re bue TI,Rivedere;bute;tì,Rivedere bute tì
1810,1810,lame;Diana;proiettile,lame Diana proiettile,La;mediana;proiettile,La mediana proiettile
1811,1811,rotti;rate;odi;musi,rotti A rate M P odi musi C A,Rottiar;e;tempo;di;musica,Rottiar e tempo di musica
1812,1812,epa;nane,TR epa nane R I,Tre;pananeri;neri,Tre pananeri neri
1813,1813,Ares;nero,D Ares nero TE,Dare;serenote,Dare serenote
1814,1814,Bell;agenti;lepre;cane;eco;Dante,Bell agenti lepre cane eco Dante,Bella;gentile;precaneo;codante,Bella gentile precaneo codante
1815,1815,la;rete;timoni,S la rete S timoni,Slarete;stimoni,Slarete stimoni
1816,1816,capra;nido,I capra nido RO,I;caprani;d;oro,I caprani d'oro
1817,1817,nasse;arrossa;ile,U nasse T arrossa B ile,Un;assestar;rossabile,Un assestar rossabile
1818,1818,la;divi,S la divi P,Sladiv;i;pip,Sladiv i pip
1819,1819,foro;mani;aperto,TI foro mani ST aperto TTI,Tifo;romanista;per;otti,Tifo romanista per otti
1820,1820,ellissi;leva;more,B ellissi leva D A more,Bellissile;vadamore;';remore,Bellissile vadamore 'remore
1821,1821,foro;raggio,TRI foro raggio SA,Trifor;oraggiaosa,Trifor oraggiaosa
1822,1822,men;arco;spira;tori,men arco spira tori,Menarco;spiratori,Menarco spiratori
1823,1823,vite,FA vite z l e r & u n e r l e d i a s e r v ille d i a r e mаlе,Favi;telérune,Favi telérune
1824,1824,medi;con;dotto,medi CO con dotto,Medico;condotto,Medico condotto
1825,1825,scodella;asce;nate;di,scodella L IC asce nate A di L E,Scodella;lica;scenata,Scodella lica scenata
1826,1826,fiorino;ancora;pista,fiorino N ancora S pista TI,Fiori;non;ancora;spistatiti,Fiori non ancora spistatiti
1827,1827,ara;teda;sella,C ara F teda sella TA,Carafte;dassellata,Carafte dassellata
1828,1828,sottili;ora,sottili O D ora TO,Sottili;odorato,Sottili odorato
1829,1829,pio;colo;sale,DIS pio colo S sale,Dispioco;lossalè,Dispioco lossalè
1830,1830,tacco;Edison;rio,CAN tacco RI Edison D rio,Cantacoriedi;so;nordrío,Cantacoriedi so nordrío
1831,1831,canoa;ali;Parigi;noci;dischi,VUL canoa LB ali Parigi A N noci dischi A,Vulcano;alba;lirigi;annonci;di;schia,"Vulcano, alba, lirigi, annonci di schia"
1832,1832,tra;coperte;amo,tra FF I coperte R amo,Traffico;per;TERAMO,Traffico per TERAMO
1833,1833,vie;star;lima;ninfa;eroe;doni,vie BB star T A lima ninfa LI eroe G OL doni,Vi;ebbest;a;tralima;ninfa;lieroe;g;oldoni,"Vi ebbest a tralima ninfa, lieroe g goldoni"
1834,1834,dado;dita;chino;Era,BI dado dita C chino T EN Era,Bidadodì;ta;cchino;tenera,Bidadodì ta cchino tenera
1835,1835,est;nidi;sarda;gnomo,IF est I nidi sarda N A gnomo,I;festini;di;sardagnomo,I festini di sardagnomo
1836,1836,fa;orata,fa L orata TI,Falora;tati,Falora tati
1837,1837,accorso;leggio,ES accorso NO leggio,Esaccor;s;onoleggio,Esaccor s onoleggio
1838,1838,onesto;anelli,MI onesto R F anelli,Mione;storfanelli,Mione storfanelli
1839,1839,cereale;antenne,NE cereale V antenne,Necer;aleavante,Necer aleavante
1840,1840,ode;arpa;albi,F ode R arpa N T albi,Fodera;rantalbi,Fodera rantalbi
1841,1841,sedia;nane;mi,AS sedia R CA nane mi CI,Assediar;Cananemi;cimi,Assediar Cananemi cimi
1842,1842,ponente;corta,IM ponente S corta,Imponente;scorta,Imponente scorta
1843,1843,sardine;Ate,PE sardine RR Ate,Pesar;dine rrate,Pesar dine rrate
1844,1844,soli;dardi;anonimi,C O N soli dardi anonimi,Consolidar;dianoni,Consolidar dianoni
1845,1845,la;rema;strati,S la rema G I strati,Slarema;gistrati,Slarema gistrati
1846,1846,mici;coni;olle;arrossa;ile,CA mici A coni L C olle T arrossa C CAB ile,Camicia;con;il;colletto;rossacciable,Camicia con il colletto rossacciable
1847,1847,usa;colo;mina,BL usa colo R mina,Blusa;color;mina,Blusa color mina
1848,1848,salvate;Rambo,VI salvate T Rambo,Visa;valtarembo,Visa valtarembo
1849,1849,asi;lente,asi lente,Asia;lente,Asia lente
1850,1850,assi;asse;asso,P assi ONE asse C asso,Passione;assessosso,Passione assessosso
1851,1851,ava;aletta;orata,UN ava M aletta M orata,Una;vama;lettormorata,Una vama lettormorata
1852,1852,ancora;pira;tori;cono;sci;mento,ancora pira tori cono sci mento,Ancorapirà;toriconosciente,Ancorapirà toriconosciente
1853,1853,Lario;pero,SCO Lario pero SI,Scolari;operosi,Scolari operosi
1854,1854,nera;nero,TE nera BI nero,Tenera;binero,Tenera binero
1855,1855,arti;rei;panino,M arti rei R R E panino,Martire;irrepianino,Martire irrepianino
1856,1856,oli;Udine;amaretto,S oli T Udine F amaretto,Solitudine;famaretto,Solitudine famaretto
1857,1857,parche;articoli,parche G articoli US O,Parchegarti;colio,Parchegarti colio
1858,1858,in;tender;aperto,in tender ROM aperto MA,Intender;Roma;per;Toma,Intender Roma per Toma
1859,1859,rigo;casco;data,DA rigo RI casco R data,Dari;goricas;cordata,Dari goricas cordata
1860,1860,Cooper;Ario;ali,Cooper O R Ario C ali,Cooperatori;ocali,Cooperatori ocali
1861,1861,ape;radar;sottili;tee;tina,UN ape R radar sottili EN tee OS tina TA,Una;perrado;rassottile;i;netteista,Una perrado rassottile i netteista
1862,1862,attiva;stia;aia;lati,TR attiva stia SS aia S S O lati,Tratti;visti;assai;assolati,Tratti visti assai assolati
1863,1863,delta;Macedonio;Po;Po;verso;legge,FE delta Macedonio Po Po LO verso L A legge,Fedelta;mac;edonio;popolo;lo;verso,Fedelta mac edonio popolo lo verso legge
1864,1864,nato;menta;vetro;Adamo,U nato R menta vetro RI Adamo RE,Una;tormentate;rotori;a;domore,Una tormentate rotori a' domore
1865,1865,danza;la,FI danza la LTA,Fidanzala;lata,Fidanzala lata
1866,1866,artemisia;denti,F artemisia L U denti,Far;temi;saludenti,Far temi saludenti
1867,1867,erica;ria,M erica ria NDA,Meri;carrianda,Meri carrianda
1868,1868,ore;esca;onda,VOL ore LAP esca M onda,Volore;la;pesca;monda,Volore la pesca monda
1869,1869,aria;dito,P aria RI dito,Pari;ariditoto,Pari ariditoto
1870,1870,irati;scafi;aghi,P irati scafi aghi,Pirati;scafaghi,Pirati scafaghi
1871,1871,pollo;uova;Omar;rose;asso,pollo C K uova TT Omar rose PI C asso,Pollock;Kuovatto;maro;sempre;s;picasso,"Pollock, Kuovatto, maro, sempre s picasso"
1872,1872,asso;azione;divo;Erie;pedali,asso C I azione divo L Erie S pedali E RI,Associazione;di;volerie;speralieri,Associazione di volerie speralieri
1873,1873,piombo;fari,RI piombo D AF fari,Ripiombò;d;affari,Ripiombò d'affari
1874,1874,signore;vi,signore IO vi RIE,Signorei;virie,Signorei virie
1875,1875,est;Eros;nero,D est RI Eros nero TO,Destriero;snerotato,Destriero snerotato
1876,1876,neri;dee;Ra;re,neri dee Ra re,Neridee;rare,Neridee rare
1877,1877,ontano;auto,P ontanto auto RDE,Pontanto;autore,Pontanto autore
1878,1878,pia;oli;leva,pia CEV oli S SI leva,Piacevolissile;vileva,Piacevolissile vileva
1879,1879,in;sala;teca;sarda;sport,in sala teca E sarda A sport O,Insalate;cesarda;ad;asporto,Insalate «cesarda» ad asporto
1880,1880,naso;ras;nero,U naso NO ras nero TA,Una;sonora;serenotata,Una sonora serenotata
1881,1881,uova;pera;in;frigo;Sa;agli;denti,N uova O pera in frigo Sa L E agli S T U denti,Nuova;opera;infrigorosale;agli;studenti,Nuova opera infrigorosale agli studenti
1882,1882,aro;aperto;Era;remo;stie,ER aro S aperto LL Era remo L E stie,È;raro;sapre;tollerare;molestie,È raro sapre tollerare molestie
1883,1883,Roma;ago,PO Roma UFR ago,Poroma;ufrago,Poroma ufrago
1884,1884,con;ultime;rima;dati,con S ultime DI CI rima N dati,Consulti;medici;rimandati,Consulti medici rimandati
1885,1885,mura;osti;Lione;dive;redi;poli,mura T D A P osti G Lione dive N N E redi N A poli,Murat;da;postiglione;divenne;re;di;Napoli,Murat da postiglione divenne re di Napoli
1886,1886,anello;tomo,MAR anello tomo VE,Maranello;molto;move,Maranello molto move
1887,1887,sciarpa;Danang;are,sciarpa DE Danang LI T are,S;ciarpade;dananglare,S'ciarpade dananglare
1888,1888,orata;riso;ala;are,AR orata riso P R ala L T are,Arorata;riso;prima;l;altare,Arorata riso prima l'altare
1889,1889,latte;raggio;cappa;astore,latte R raggio A cappa D I astore,L;atterraggio;a;Capadisastro,L'atterraggio a Capadisastro
1890,1890,forma;aura,forma ST aura,Forma;staurata,Forma staurata
1891,1891,pesce;su;Lodi;peri,pesce su Lodi M peri A,Pe;scesulodì;m;Peria,Pe scesulodì m'Peria
1892,1892,ulivi;viso;est;ori;lati,F ulivi viso N T est ori CO lati NO,Fu;livivi;vinto;storico;latino,Fu livivi vinto storico latino
1893,1893,Lazio;frenato;ali,RE Lazio NI frenato T ali,Relazioni;f;rena;Totali,Relazioni f'rena Totali
1894,1894,orbi;oca;coda;nana,RI M orbi oca R I coda nana S,Rimorbio;carico;d;ananas,Rimorbio carico d'ananas
1895,1895,elica;la;Adamo,D elica la RI Adamo RE,Delicara;liada;m;ore,Delicara liada m'ore
1896,1896,assi;loto;mento,assi L loto R mento SO,Assillo;tormentoso,Assillo tormentoso
1897,1897,nave;maiali;pesce,NO nave R maiali pesce TTI,Non;aver;mai;alie;pescetti,Non aver mai alie pescetti
1898,1898,attiva;fortuna,C attiva fortuna,Cattiva;fortuna,Cattiva fortuna
1899,1899,attento;coli,MI attento M UN coli,Miatti;momentum,Miatti momentum
1900,1900,Poe;rete;mantici,Poe rete mantici,Poere;temantici,Poere temantici
1901,1901,in;serie;dame;catino,C in E serie dame R catino,Cinese;re;iedercatino,Cinese re iedercatino
1902,1902,tre;nomi;Ares;corta,tre nomi LI T Ares corta TO,Treno;militare;scortato,Treno militare scortato
1903,1903,unte;tosa;lane,unte M U tosa lane I,Un;temuto;salanéi,Un temuto salanéi
1904,1904,nane;mici;spugna,CA nane mici E spugna TI,Cananemi;ciespi;spugnati,Cananemi ciespi spugnati
1905,1905,orche;Venere,T orche ARU Venere,Torchear;uve;nere,Torchear uve nere
1906,1906,Pan;orbi,GiAccaE Pan T orbi,Giacca;e;pantorbi,Giacca e pantorbi
1907,1907,verde;ghiro;etti,O verde N ghiro CCH etti,Overdeng;irrocchetti,Overdeng irrocchetti
1908,1908,nato;maiali,U nato maiali SA,Una;tomaià;lisa,Una tomaià lisa
1909,1909,oreste;dee;prete;Ate,oreste dee prete Ate,Orestee;preteate,Orestee preteate
1910,1910,orme;are;ori;tesi,A D D orme N T are ori S tesi A,Addormentare;oris;tessià,Addormentare oris' tessià
1911,1911,in;silos;lepre;viso,in silos BI lepre A V viso,Insilosbilepre;avviso,Insilosbilepre avviso
1912,1912,ras;nero,DU ras nero TA,Dura;serotonera,Dura serotonera
1913,1913,nasi;arma;inodi,SU nasi TT arma N inodi,Sunasiatter;maninodi,Sunasiatter maninodi
1914,1914,sol;dati;spia;nati,sol dati spia nati,Soldati;spianati,Soldati spianati
1915,1915,pie;alone,pie RO BA D alone,Piero;Baldalone,Piero Baldalone
1916,1916,coppia;tomi,S coppia tomi CI,Scoppi;atomici,Scoppi atomici
1917,1917,alani;malva;letti;Corea;menta,H alani MO malva letti RA N Corea LI menta,Ha;l;animo;malvallet;ira;coreali;menta,Ha l'animo malvallet ira coreali menta
1918,1918,asso;Ugo,CHI asso SF Ugo,Chiasso;sfuggo,Chiasso sfuggo
1919,1919,catino;porta;porte,MER catino DI porta porte S E,Mercatino;di;portar;portese,Mercatino di portar portese
1920,1920,punte;articoli,punte G articoli A RO,Puntegar;coliaro,Puntegar coliaro
1921,1921,sire;deriso;ode;astori,sire O deriso LT ode LL astori A,Sireo;deserisolo;della;storia,Sireo deserisolo della storia
1922,1922,barbiere;lista;ali,CA barbiere BI lista T ali,Cabarbi;erbili;statali,Cabarbi erbili statali
1923,1923,pirati;animali;more,pirati CU R animali DA more,Pira;ti;curan;a;lida;m;omore,Pira ti curan a lida m'omore
1924,1924,accorso;rete;fori,S accorso rete DO fori,Saccorsore;tedofori,Saccorsore tedofori
1925,1925,chiama;tarabusi,chiama P ET tarabusi,Chiamate;tarabi,Chiamate tarabi
1926,1926,asta;carene;nere;est;chino;ava;lidi;menti,B asta PO carene nere T est AA chino NH ava lidi A R GO menti,Basta;poco;re;tenerte;stacia;h;non;ha;va;lidiar;gomenti,Basta poco re tenerte stacia h non ha va lidiar gomenti
1927,1927,sarto;nano,sarto nano RD,Sarto;non;a;nord,Sarto non a nord
1928,1928,anta;lessi,S anta lessi O,Sant;Alessio,Sant'Alessio
1929,1929,est;arpe;lessi,R est arpe R P lessi,Restar;perplessi,Restar perplessi
1930,1930,more;Ezio,A more SF Ezio,Amore;sfetio,Amore sfetio
1931,1931,unte;rose;topo;ovali,unte S O rose P O L topo C ovali,Un;tesoro;sepolto;poco;vali,Un tesoro sepolto poco vali
1932,1932,mini;aia,mini E aia NIO,Miniea;i;Anio,Miniea i' Anio
1933,1933,bocca;lidi;oro,I bocca lidi VI N oro SSO,I;boccali;di;vino;rosso,I boccali di vino rosso
1934,1934,selezionatore;somalo;re,selezionatore I O somalo re,Selezionato;reisomalo,Selezionato reisomalo
1935,1935,pistola;ode;oli,pistola T ode M oli TO,Pistolo;demolito,Pistolo demolito
1936,1936,navi;esca;orma,U navi esca M orma T A,Una;vie;scamormatà,Una vie scamormatà
1937,1937,son;la;lenti,MON: son la O lenti,Monso;latori,Monso latori
1938,1938,Otranto;Eros;Teodoto,S Otranto Eros OL IT Teodoto,Sotrante;oloritte,Sotrante oloritte
1939,1939,Verona;Urali,Verona T Urali STA,Vero;naturista,Vero naturista
1940,1940,stanza;rase,SO stanza CH rase Q UEFA,Sostanza;che;ra;sequestù,Sostanza che ra sequestù
1941,1941,aule;albero;dive;chili,B aule C albero dive C chili BRI,Baule;calbe;ro;divice;chili,Baule calbe ro divice chili
1942,1942,arti;colo;bocca,U N arti colo D I bocca,Un;articolo;di;bocca,Un articolo di bocca
1943,1943,mento;agli;Eschilo;disco,AU mento agli Eschilo disco NTO,Aumento;agli;eschil;od;iconto,Aumento agli eschil od iconto
1944,1944,per;Sidone;manici,R E per Sidone manici,Repersi;donemanici,Repersi donemanici
1945,1945,arpa;nane,US arpa nane R I,Usar;pananeri;neri,Usar pananeri neri
1946,1946,tre;icona;mina;mie,S tre S icona mina T I mie,Stressicona;minatimie,Stressicona minatimie
1947,1947,buca;oli;Ati,TA buca NS oli D Ati,Tabù;censoidati,Tabù censoidati
1948,1948,bar;redini;chele;stagno,bar redini chele stagno,Barre;di;nichel;e;stagnò,Barre di nichel e stagnò
1949,1949,nane;astri,L I nane R astri,Linanera;stirati,Linanera stirati
1950,1950,re;Diana;nidi;ode,P re MI Diana G nidi L ode,Premidi;nagi;nidio;le;note,Premidi nagi nidio le note
1951,1951,chiesa;mas;menti;dio,chiesa V IO mas menti L O dio,Chi;è;savio;mas;mentillo;d;odio,Chi è savio mas mentillo d'odio
1952,1952,sire;Tosca;orbo;passaporti,SO sire N Tosca L orbo R RI passaporti,Sosi;rento;scolorbo;rri;passaporti,Sosi rento scolorbo rri passaporti
1953,1953,ance;tarocchi;loto,F R ance tarocchi O loto STI,Francetaro;cchio;lotti,Francetaro cchio lotti
1954,1954,Sumeri;armadio;bilie;avi;pera,A S Sumeri N armadio bilie BR avi O pera I,Assumer;imbarmadiobili;e;bravi;operai,Assumer imbarmadiobili e bravi operai
1955,1955,pesce;bus;tait,pesce bus tait,Pe;scebusta;istait,Pe scebusta istait
1956,1956,statua;ita,P E statua V ita,Pestuta;avita,Pestuta avita
1957,1957,si;difesa,BI si difesa,Bisidife;sa;casa,Bisidife sa casa
1958,1958,cari;orma;proiettile,cari C orma I proiettile,Carico;rm;aperite,Carico rm aperite
1959,1959,oro;articoli,oro LO articoli C,Oroloarti;coli,Oroloarti coli
1960,1960,accetta;sedia;porta;tini;chili,IN accetta sedia M porta M EN tini chili STI,Inaccettate;diemportamenti;nichilisti,Inaccettate diemportamenti nichilisti
1961,1961,Alciata;esche,Alciata MA N Z esche,Alcià;tamanzesche,Alcià tamanzesche
1962,1962,olle;arpa;orme,A CC olle arpa N T orme,Accollare;pantorme,Accollare pantorme
1963,1963,sci;Enza;codardo,CO sci Enza C I codardo,Coscienza;codardo,Coscienza codardo
1964,1964,Verona;etto,PO Verona N etto,Povero;nettotto,Povero nettotto
1965,1965,ali;mento;tavola;nere,L ali mento IN tavola nere LE,L;alimento;intavolanerele,L'alimento intavolanerele
1966,1966,ile;ultime;ali,F ile SM ultime DI ali,Files;multimediali,Files multimediali
1967,1967,Alciata;manti,S Alciata manti C H E,Salcià;tamantiche,Salcià tamantiche
1968,1968,erica;mente;ari,PL erica R A mente ari D A,Pleri;caramente;arida,Pleri caramente arida
1969,1969,unica;ioni;prime;ali,COM unica Z ioni M prime DI ali,Comunicazioni;imprimeziali,Comunicazioni imprimeziali
1970,1970,rema;lenti;di,rema lenti G I A di B I S,Remal;entigi;a;Dibis,Remal entigi a' Dibis
1971,1971,re;icona;zie,P re S icona TI zie,Presicone;attizie,Presicone attizie
1972,1972,triste;ali,COR triste N ali,Corti;stenali,Corti stenali
1973,1973,inca;orate;nari,inca orate nari,Incaorate;nari,Incaorate nari
1974,1974,colo;ali;viola,colo SS ali viola FF,Colossali;violà,Colossali violà
1975,1975,artemisia;menti,F artemisia P RI menti,Far;temi;siamprienti,Far temi siamprienti
1976,1976,avidi;orsi,G R avidi S C orsi,Gravi;discorsi,Gravi discorsi
1977,1977,Ezio;dive;mento,SF Ezio dive RT I mento,Sfiziodi;vertimento,Sfiziodi vertimento
1978,1978,pesce;Remo;Ariana,pesce D Remo ND Ariana E,Pe;scedremo;nordrianae,Pe scedremo nordrianae
1979,1979,verro;mantidi,A verro mantidi C,Aver;roma;tidi,Aver roma tidi
1980,1980,ginestra;cipresso,AR ginestra C cipresso,Argine;straccipresso,Argine straccipresso
1981,1981,teda;corsetto,teda TO DIS corsetto,Tedato;discorsetto,Tedato discorsetto
1982,1982,assisa;cipressi,GR assisa cipressi I,Grassi;sacripressi,Grassi sacripressi
1983,1983,edera;menta,F edera FF menta,Fedè;raffentà,Fedè raffentà
1984,1984,affiches;mare;are,B affiches mare G L I are,Baffi;che;sar;il;gliare,Baffi che sar il gliare
