,idx,word_guesses,first_pass,solution_words,solution
1731,1731,pera;ree;colo;covo;Erie,O pera TO ree colo G I covo L Erie,Operatore;ecologico;volare,Operatore ecologico volare
1732,1732,Asti;Io;miser,F Asti D Io miser PAM,Fastidiosi;pam,Fastidiosi pam
1733,1733,Ontario;onde,M Ontario N OS onde,Monton;artosonde,Monton artosonde
1734,1734,oca;Lem;sardella,L oca Lem AN sardella TO,Locale;mansardato,Locale mansardato
1735,1735,astro;nidi;arido,L astro nidi P I ET arido,Lastroni;di;pietra;duro,Lastroni di pietra duro
1736,1736,Luzi;ode;poli,IL Luzi T ode L poli,Il;lucito;del;polipolio,Il lucito del polipolio
1737,1737,arco;Boccia;corsia;gente;esca;Ti,M arco RE Boccia C corsia R gente RO esca Ti O,Marcore;Bocci;accordi;argenteo;e;scazione,"Marcore, Bocci, accordi, argenteo e scazione"
1738,1738,ante;cometa;dotto,GIG ante S cometa NO dotto,Gigantesco;metanodotto,Gigantesco metanodotto
1739,1739,re;dottore;nati,IR re dottore FA nati C O,Irredottore;Fanatico,Irredottore Fanatico
1740,1740,per;riviste,per TU riviste U SO,Perturvi;steso,Perturvi steso
1741,1741,cista;eco;mici,MER cista N eco N O mici,Meristi;stan;economici,Meristi stan economici
1742,1742,Erie;dinari,VOL Erie R dinari,Voleriedi;nardini,Voleriedi nardini
1743,1743,ferma;dente;manzi,AF ferma dente manzi ERI,Affermè;manziéri,Affermè manziéri
1744,1744,Pan;astro,Pan C astro FA,Panc astro;fa,Panc astro fa
1745,1745,Erie;trasparenti,VOL Erie trasparenti O,Volerietre;strani,Volerietre strani
1746,1746,est;teglia;mori;tassa,D est A teglia mori S tassa NO,D;estate;gli;amori;stassano,D'estate gli amori stassano
1747,1747,acanto;nera,M acanto nera TA,Maca;tornata,Maca tornata
1748,1748,papa;onde;ode,papa L L onde M ode,Papallone;démodé,Papallone démodé
1749,1749,erma;zio;ancora,AFF erma zio NE INF ancora,Affermazione;incanora,Affermazione incanora
1750,1750,esca;mora,VI esca mora TI,Vie;scamorate,Vie scamorate
1751,1751,tagliere;Bel;ladro,S tagliere Bel ladro GA,Staglie;bella;droga,Staglie bella droga
1752,1752,lava;lesina;anche;oche;magazzino;ile,lava R O lesina anche C I oche E I N magazzino B ile,L;avaro;lesina;anche;ciò;che;è;inestimabile,L'avaro lesina anche ciò che è inestimabile
1753,1753,lastra;aperto;area;sa,lastra D aperto RN area C A sa,La;strada;per;tornar;e;casa,La strada per tornar e casa
1754,1754,riso;antenne,MA riso V antenne,Mari;sovente,Mari sovente
1755,1755,mele;Tosti;ali,mele N Tosti N ali TA,Melento;sitialità,Melento sitialità
1756,1756,madri;Anna;Lazio,madri N T Anna Lazio NE,Madrittanna;lagunene,Madrittanna lagunene
1757,1757,mani;starina;epe;lessidi,mani F E starina epe RP lessidi TA,Manifestare;inefficienza,Manifestare inefficienza
1758,1758,Fo;Pan;idi;cosce,Fo S Pan P idi ES cosce SI,Fospanp;idices;c;oscessi,Fospanp idices c oscessi
1759,1759,perso;activa,perso N A C activa,Persona;cativa,Persona cativa
1760,1760,appostero;rare,S appostero LLE rare,Sapos;sottolare,Sapos sottolare
1761,1761,trota;um,trota N TR um,Trot;antrum,Trot antrum
1762,1762,torre;manti,U torre manti C I,Utto;r;romantici,Utto ranti romantici
1763,1763,Ares;onici;venatura,F Ares C I onici venatura LE,Fare;sci;onici;vena;naturale,Fare sci onici vena naturale
1764,1764,esca;remo;ori,S esca KE remo T ori,Sescaremo;t;orori,Sescaremo t orori
1765,1765,rete;Gea;dotto,rete Gea dotto,Retege;ad;otto,Retege ad otto
1766,1766,fa;volo;VI;eco;aghi;tee;aghi,fa volo VI RI eco N M aghi FA tee DR aghi,Favoliri;economi;age;fatie;dread;e;draghi,"Favoliri economi age fatie, dread e draghi"
1767,1767,top;piattino,FOL top piattino NE,Folto;piattino,Folto piattino
1768,1768,ave;latte;pero,ave R E latte pero NZA,Avere;l;attesa;ronzà,Avere l'attesa ronzà
1769,1769,maniero;mani,RO maniero mani NE,Romai;e;romanine,Romai e romanine
1770,1770,madri;tea;mento,madri N tea L I mento,Madrinte;alimento,Madrinte alimento
1771,1771,malesi;azione,N O R malesi TU azione,Normale;situazione,Normale situazione
1772,1772,orbi;tese;re,S orbi tese V E re,Sorbitiseve;revere,Sorbitiseve re
1773,1773,gran;urna,SA gran TT urna,Sagra;notturna,Sagra notturna
1774,1774,la;rovo;Erie,la V O rovo L Erie,Lavoro;volerile,Lavoro volerile
1775,1775,duke;oche;rima;neve;lato,duke oche rima neve lato,Dukeoche;rif;anime;velato,Dukeoche rif anime velato
1776,1776,mesi;calla;cane,RI mesi CU calla S cane,Rime;sicula;lascane,Rime sicula-lascane
1777,1777,sardina;rimedi;Eva,RI sardina N T rimedi Eva LI,Risari;strani;medievali,Risari strani medievali
1778,1778,gari;Ra,,,gari P U Ra
1779,1779,cava;lidi;risi,cava L lidi F risi A,Cavalli;di;Frisia,Cavalli di Frisia
1780,1780,sport;ocarina,BI sport NT ocarina,Bispor;tanto;carina,Bispor tanto carina
1781,1781,palmi;rea;in,S palmi rea S in I,Spalmireasin;ini,Spalmireasin ini
1782,1782,Parado;teste,Parado N teste S O,Parado;oneso,Parado oneso
1783,1783,sale;re;tino,C A sale LT re N tino,Casaletto;nel;trentino,Casaletto nel trentino
1784,1784,Ollio;dati,M Ollio S O L dati,Molli;soldati,Molli soldati
1785,1785,Biron;scola;Ra;tino,Biron O RE scola Ra C EN tino,Bironerosco;la;Racen tino,Bironerosco la Racen tino
1786,1786,molo;dotto,PO molo dotto NE,Pomolo;d;ottone,Pomolo d'ottone
1787,1787,lava;padella;in;coppia,lava M padella M in AS coppia TA,La;vampa;della;cosa;pi coordonnées,La vampa della cosa pi coordonnées
1788,1788,Io;ossa;cereal,N Io G R ossa S cereal,NIo;gr;osassa;cereal,NIo gr osassa cereal
1789,1789,ami;Diana;denti,ES ami N Diana LU denti,Esamindi;anali;udenti,Esamindi anali udenti
1790,1790,al;pari;venti,SP al pari venti,Spalpa;riventi,Spalpa riventi
1791,1791,Talia;luci;geni,MOR Talia L luci N O geni,Mortal;allucinogeni,Mortal allucinogeni
1792,1792,orsi;reo;Greta,,Torsiario;Greta,Torsiario Greta
1793,1793,auto;tomaia,C auto N tomaia,Cauto;tomaia,Cauto tomaia
1794,1794,malati;danno,FU malati FA danno,Fumal;at;if;danno,Fumal at if danno
1795,1795,cedula;legge;mente;ala,BI cedula legge R mente S ala TA,Bicicleta;leggermente;salata,Bicicleta leggermente salata
1796,1796,orchi;orate,B orchi E D orate,Borchie;dorate,Borchie dorate
1797,1797,tra;Diana;menti,tra T T Diana P R I menti,Trattdi;anà;primienti,Trattdi anà primienti
1798,1798,intere;icona;tali;ari,"intere S icona VI, tali B R ari E",Interessano;vatili;brarie,Interessano vatili brarie
1799,1799,colo;epa;squali;coperte;ciocco;lato;dente,colo M B epa squali R I coperte D I ciocco lato F ON dente,Colombe;pasquali;ricoperti;di;cioccolato;fondente,Colombe pasquali ricoperti di cioccolato fondente
1800,1800,Parado;Cipro;etti,Parado U LI Cipro V etti,paradoulli;provetti,paradoulli provetti
1801,1801,tegole;aia,RI C tegole E aia NIO,Ricte;golee;a;Ianio,Ricte golee a'Ianio
1802,1802,Bi;ced;eredita,Bi ced S Samotracia,Bicedessa;mitra,Bicedessa mitra
1803,1803,in;tesi,in VA tesi R,Invatarsi;sir,Invatarsi sir
1804,1804,tede;biche,A R tede CA biche,Arte;decadbiche,Arte decadbiche
1805,1805,legge;rosa;mura,legge N D rosa mura I,Leggendrosa;Murray,Leggendrosa Murray
1806,1806,risci;Tati,risci EDE Tati ACO,Risciede;t;ataco,Risciede t ataco
1807,1807,neon;alare,neon alare NO,Neon;al;reno,Neon al reno
1808,1808,tre;re;Bi,tre N P re Bi TI,Tremp;pre;biriti,Tremp pre biriti
1809,1809,rive;re;po,rive D E re po TI,Rivedere;poti;Ti,Rivedere poti Ti
1810,1810,lame;Diana;granata,lame Diana granata,La;mediana;granata,La mediana granata
1811,1811,iti;rate;odi;musi,iti A rate M P odi musi C A,Itirar;a;tempo;di;musica,Itirar a tempo di musica
1812,1812,epa;satolle,TR epa satolle R I,Tre;Passatole;Rì,Tre Passatole Rì
1813,1813,Ares;scuri,D Ares scuri TE,Dare;scuse,Dare scuse
1814,1814,Bell;agenti;lepre;muro;Luzi;Dante,Bell agenti lepre muro Luzi Dante,Bella;gentile;lemurolu;zidante,Bella gentile lemurolu zidante
1815,1815,corta;rete;timoni,S corta rete S timoni,Scortare;testimoni,Scortare testimoni
1816,1816,Cip;Reno,I Cip Reno RO,I;ciprino;r;oro,I ciprino r'oro
1817,1817,nasse;rude;ile,U nasse T rude B ile,Un;assettu;debile,Un assettu debile
1818,1818,corta;divi,S corta divi P,Scorta;di;vip,Scorta di vip
1819,1819,foro;lavorando;aperto,TI foro lavorando ST aperto TTI,Tifo;lavorando;sta;pochi,Tifo lavorando sta pochi
1820,1820,ellissi;maniglia;more,B ellissi maniglia D A more,Bellissimi;gagliad;o;more,Bellissimi gagliad o'more
1821,1821,foro;raggio,TRI foro raggio SA,Trifo;oragiosa,Trifo oragiosa
1822,1822,can;arco;spira;tori,can arco spira tori,Canarco;spiratori,Canarco spiratori
1823,1823,volante,FA volante,,
1824,1824,medi;con;dotto,medi CO con dotto,Medico;condotto,Medico condotto
1825,1825,litro;asce;nate;di,litro L IC asce nate A di L E,Littolica;scena;tedilè,Littolica scena tedilè
1826,1826,forint;ancora;tassa,forint N ancora S tassa TI,Forin;non;ancora;stassati,Forin non ancora stassati
1827,1827,ara;teda;sella,C ara F teda sella TA,Carafe;densa,Carafe densa
1828,1828,Tessuti;ora,Tessuti O D ora TO,Tessuò;dorato,Tessuò dorato
1829,1829,pio;colo;sale,DIS pio colo S sale,Dispioco;losalessa,Dispioco losalessa
1830,1830,do;Edison;orso,CAN do RI Edison D orso,Candizioni;di;endorsement,Candizioni di endorsement
1831,1831,canoe;ali;Lione;grottini;dischi,VUL canoe LB ali Lione A N grottini dischi A,Vulcano;Elba;Lione;Angrotini;di;Schia,"Vulcano, Elba, Lione, Angrotini di Schia"
1832,1832,tra;coperte;amo,tra FF I coperte R amo,Traffico;per;Teramo,Traffico per Teramo
1833,1833,vie;star;lima;ninfa;eroe;doni,vie BB star T A lima ninfa LI eroe G OL doni,Vi;basta;r;talimi;nani;faliero;e;goldoni,"Vi basta r talimi nani, faliero e goldoni"
1834,1834,ometto;dita;chino;Era,BI ometto dita C chino T EN Era,Biometto;di;Tacchino;tenera,Biometto di Tacchino tenera
1835,1835,est;nidi;Cà;palo,IF est I nidi Cà N A palo,I;festini;di;Cànanapalo,I festini di Cànanapalo
1836,1836,fa;sardella,fa L sardella TI,Falsar;del,Falsar del
1837,1837,fine;leggio,ES fine NO leggio,Esfine;n;oleggio,Esfine n oleggio
1838,1838,terzo;anelli,MI terzo R F anelli,Miter;torfanelli,Miter torfanelli
1839,1839,mais;antenne,NE mais V antenne,Nemaì;sventettenne,Nemaì sventettenne
1840,1840,ode;arpa;ugole,F ode R arpa N T ugole,Foderar;pantugole,Foderar pantugole
1841,1841,sedia;redini;mi,AS sedia R CA redini mi CI,Assediar;caredini;micci,Assediar caredini micci
1842,1842,ponente;corta,IM ponente S corta,Imponente;scorta,Imponente scorta
1843,1843,dira;Ate,PE dira RR Ate,Pedir;arratte,Pedir aratte
1844,1844,soli;dardi;sp,C O N soli dardi sp,Consolidar;dispi,Consolidar dispi
1845,1845,corta;rema;strati,S corta rema G I strati,Scortare;magistrati,Scortare magistrati
1846,1846,mici;coni;olle;topa;ile,CA mici A coni L C olle T topa C CAB ile,Camicia;con;il;collezione;paccabile,Camicia con il collezione paccabile
1847,1847,usa;colo;mina,BL usa colo R mina,Blusa;color;minina,Blusa color minina
1848,1848,terra;Rambo,VI terra T Rambo,Vite;rambo,Vite rambo
1849,1849,cinesi;lente,,,cinesi lente<eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos><eos>
1850,1850,assi;asse;orso,P assi ONE asse C orso,Passione;assesorico,Passione assesorico
1851,1851,ava;preda;orata,UN ava M preda M orata,Una;vamp;radamorata,Una vamp radamorata
1852,1852,ancora;pira;tori;cono;sci;mento,ancora pira tori cono sci mento,Ancorpirà;toricismo,Ancorpirà toricismo
1853,1853,mergo;pero,SCO mergo pero SI,Scomere;goperosi,Scomere goperosi
1854,1854,nera;lacero,TE nera BI lacero,Tenera;bilacero,Tenera bilacero
1855,1855,arti;rei;strappa,M arti rei R R E strappa,Martire;irrestrappa,Martire irrestrappa
1856,1856,oli;Udine;olio,S oli T Udine F olio,Solitudine;fiolio,Solitudine fiolio
1857,1857,parche;riviste,parche G risette US O,Parchegrisette;usoso,Parchegrisette usoso
1858,1858,in;tender;aperto,in tender ROM aperto MA,Intender;Roma;per;Toma,Intender Roma per Toma
1859,1859,taso;casco;data,DA taso RI casco R data,Data;storica;scordata,Data storica scordata
1860,1860,Pitt;Eschilo;ali,Pitt O R Eschilo C ali,Pittoresi;locali,Pittoresi locali
1861,1861,ape;sonar;trasparenti;tee;tina,UN ape R sonar trasparenti EN tee OS tina TA,Una;persona;trasparente;e;ostinata,Una persona trasparente e ostinata
1862,1862,assidue;stia;silos;lati,TR assidue stia SS silos S O lati,Trassi;desti;assai;ssolotti,Trassi desti assai ssolotti
1863,1863,delta;Magno;Po;Po;verso;legge,FE delta Magno Po Po LO verso L A legge,Fedeltà;mag;popolo;verso;la;legge,Fedeltà mag popolo verso la legge
1864,1864,nato;menta;vetro;Adamo,U nato R menta vetro RI Adamo RE,Una;tormentavra;toria;d;amore,Una tormentavra toria d'amore
1865,1865,danza;dita,FI danza dita LTA,Fidanzada;talta,Fidanzada talta
1866,1866,Diana;denti,F Diana L U denti,Fdi;analù;tundenti,Fdi analù tundenti
1867,1867,aghi;nera,M aghi sfortuna NDA,Maghi;sfurtunanda,Maghi sfurtunanda
1868,1868,vie;esca;ondate,VOL vie LAP esca M ondate,Volviè;la;pesca;mondate,Volviè la pesca mondate
1869,1869,erba;dito,P erba RI dito,Perb;arido dito,Perb arido dito
1870,1870,irati;can;aghi,P irati can can aghi,Pirati;canaghi,Pirati canaghi
1871,1871,pollo;il;emiro;dalie;asso,pollo C K il TT emiro dalie PI C asso,Pollock;iltemiro;dalì;Epic;a;Cassio,"Pollock, iltemiro, dalì, Epic a Cassio"
1872,1872,asso;azione;divo;Erie;pedali,asso C I azione divo L Erie S pedali E RI,Associazione;di;volerès;pedalieri,Associazione di volerès pedalieri
1873,1873,oro;fari,RI oro D AF fari,Riodaffa;r;ifari,Riodaffa r'ifari
1874,1874,Smith;pio,Smith IO pio RIE,Smithiopie;orie,Smithiopie orie
1875,1875,est;Eros;scuri,D est RI Eros scuri TO,Destriero;scuriito,Destriero scuriito
1876,1876,orchi;dee;Ra;re,orchi dee Ra re,Orchidee;rare,Orchidee rare
1877,1877,ontano;neve,P ontano neve RDE,Pontano;verde,Pontano verde
1878,1878,pia;oli;leva,pia CEV oli S SI leva,Piacevolissima;leva,Piacevolissima leva
1879,1879,in;sala;teca;samara;sci,in sala teca E samara A sci O,Insalate;esamar;As;cioc O,Insalate «esamar» As cioc O
1880,1880,naso;ras;scuri,U naso NO ras scuri TA,Una;sonora;scuscrita,Una sonora scuscrita
1881,1881,uova;pera;in;granary;Bi;agli;denti,N uova O pera in granary Bi L E agli S T U denti,Nuova;opera;ingranabile;agli;studenti,Nuova opera ingranabile agli studenti
1882,1882,aro;aperto;Era;remo;stie,ER aro S aperto LL Era remo L E stie,È;raro;saper;tollerare;molestie,È raro saper tollerare molestie
1883,1883,Verona;ago,PO Verona UFR ago,Povero;naufrago,Povero naufrago
1884,1884,con;unte;rima;dati,con S unte DI CI rima N dati,Consunte;dicir;mandanti,Consunte dicir mandanti
1885,1885,mura;osti;Lione;dive;redi;poli,mura T D A P osti G Lione dive N N E redi N A poli,Murat;da;Posteggio;divene;ne;re;Napoli,Murat da Posteggio divene ne re Napoli
1886,1886,anello;tomi,MAR anello tomi VE,Maranello;Tomi;Vè,Maranello Tomi Vè
1887,1887,lacca;Maine;are,lacca DE Maine LI T are,L;accademia;militare,L'accademia militare
1888,1888,trota;riso;ala;are,AR trota riso P R ala L T are,Arrotar;isop;alla;l;avere,Arrotar isop alla l'avere
1889,1889,latte;raggio;apertura;falco,latte R raggio A apertura D I falco,L;atterraggio;a;Papapietro,L'atterraggio a Papapietro
1890,1890,forma,forma ST afflusso di caldo,Forma;staffulo,Forma staffulo
1891,1891,ascia;Fi;Lodi;peri,ascia Fi Lodi M peri A,As;Ci affilo;d;Imperia,As Ci affilo d'Imperia
1892,1892,ulivi;viso;est;ori;lati,F ulivi viso N T est ori CO lati NO,Fu;Livio;vissont;estori;latino,Fu Livio vissont estori latino
1893,1893,Lazio;tic;ali,RE Lazio NI tic T ali,Relazioni;t;Ital;I talì,Relazioni t'Italì
1894,1894,alci;oca;coda;nana,RI M alci oca R I coda nana S,Rimalcioca;Riccardo;D;Ananas,Rimalcioca Riccardo D'Ananas
1895,1895,elica;la;Adamo,D elica la RI Adamo RE,Delicalar;irada;m;ore,Delicalar irada m'ore
1896,1896,assi;limo;mento,assi L limo R mento SO,Aslimo;estremamente,Aslimo estremamente
1897,1897,nave;toscani;auto,NO nave R toscani auto TTI,Non;aver;Tos;canni;ottiti,Non aver Tos canni ottiti
1898,1898,activa;sorte,C activa sorte,C ativos;sorte,C ativos sorte
1899,1899,tema;coli,MI tema M UN coli,Mitem;amuncoli,Mitem amuncoli
1900,1900,Poe;tiro;man,Poe tiro man,Poeti;romanzo,Poeti romanzo
1901,1901,in;serie;dame;catino,C in E serie dame R catino,Cineserie;de;Mercatino,Cineserie de Mercatino
1902,1902,tre;nomi;Ares;corta,tre nomi LI T Ares corta TO,Treno;militare;scortato,Treno militare scortato
1903,1903,unte;tosa;torri,unte M U tosa torri I,Un;temuto;satorri,Un temuto satorri
1904,1904,sale;mici;spugna,CA sale mici E spugna TI,Casemiei;espugna;tiranniti,Casemiei espugna tiranniti
1905,1905,ombre;Venere,T ombre ARU Venere,Toblerde;are;vere,Toblerde are vere
1906,1906,Pan;astri,,Giaccae;a;strasti,Giacca a strasti
1907,1907,nero;noce;etti,O nero N noce CCH etti,Oronocco;gecetti,Oronocco gecetti
1908,1908,nascosto;porci,U nascosto porci SA,Una;scosto;persa,Una scosto persa
1909,1909,orsi;dee;prete;Ate,orsi dee prete Ate,Orphide;eate,Orphide eate
1910,1910,orme;are;con;teoria,A D D orme N T are con S teoria A,Addormentare;con;stestextArea,Addormentare con 'stestextArea
1911,1911,in;magazzino;lepre;viso,in magazzino BI lepre A V viso,In magazzinoble;preavviso,In magazzinoble preavviso
1912,1912,ras;scuri,DU ras scuri TA,Dura;scursità,Dura scursità
1913,1913,baffi;arma;enne,SU baffi TT arma N enne,Subaffittar;manenne,Subaffittar manenne
1914,1914,sol;dati;rana;nati,sol dati rana nati,Soldati;ranatini,Soldati ranatini
1915,1915,pie;antine,pie RO BA D antine,Piero;badantine,Piero badantine
1916,1916,coppia;tomi,S coppia tomi CI,Scoppi;atomici,Scoppi atomici
1917,1917,alani;malva;Gi;Corea;menta,H alani MO malva Gi RA N Corea LI menta,Ha;l;animo;malvagir;are;coraali;mentali,Ha l'animo malvagir are coraali mentali
1918,1918,asso;Orazio,CHI asso SF Orazio,Chiasso;sforazzo,Chiasso sforazzo
1919,1919,vasca;porta;da,MER vasca DI porta da S E,Mervacida;po;tarda;desase,Mervacida po tarda desase
1920,1920,punte;riviste,punte G risette A RO,Punteggi;esate,Punteggi esate
1921,1921,lords;scosso;ode;astori,lords O scosso LT ode LL astori A,Lordosco;sottodella;storia;riaia,Lordos sottodella storia riaia
1922,1922,laringologo;lista;ali,CA laringologo BI lista T ali,Calaring;ologobi;statali,Calaring ologobi statali
1923,1923,cinesi;animali;more,cinesi CU R animali DA more,Cine;si;curan;i;mali;d;amore,Cine si curan i mali d'amore
1924,1924,ok;ancora;fori,S ok ancora DO fori,Sokoriano;do FORI,Sokoriano do FORI
1925,1925,chiamata;tarabusi,chiamata P ET tarabusi,Chiamata;petas,Chiamata petas
1926,1926,asta;scafi;nere;est;chino;ava;lidi;menti,B asta PO scafi nere T est AA chino NH ava lidi A R GO menti,Basta;posa;cif;reteste;assai;a;chi;non;ha;validi;argomenti,Basta posa cif reteste assai a chi non ha validi argomenti
1927,1927,fuori;nano,fuori nano RD,Furi;fin;a;nord,Furi fin a nord
1928,1928,anta;lesso,S anta lesso O,Sant;Alessandro,Sant'Alessandro
1929,1929,est;arpe;less,R est arpe R P less,Restar;Perplesses,Restar Perplesses
1930,1930,more;irato,A more SF Pozzetto irato,Amore;sfottorino,Amore sfottorino
1931,1931,unte;rose;topo;carling,unte S O rose P O L topo C carling,Un;tesoro;sepolto;poco;ring,Un tesoro sepolto poco ring
1932,1932,mini;aia,mini E aia NIO,Minietà;i;aio,Minietà i'aio
1933,1933,eco;lidi;oro,I eco lidi VI N oro SSO,I;eccellini;or;rosso;nero,I eccellini or rosso nero
1934,1934,Spal;somalo;re,Spal I O somalo re,Spalio somalo;re,Spalio somalo re
1935,1935,presa;ode;oli,presa T ode M oli TO,Prasato;demolito,Prasato demolito
1936,1936,navi;coda;ora,U navi coda M ora T A,Una;vico;dramorata,Una vico dramorata
1937,1937,son;la;lenti,MON: son la O lenti,Mon sono;laolenti,Mon sono laolenti
1938,1938,Trani;Eros;Enea,S Trani Eros OL IT Enea,Straniero;solitenea,Straniero solitenea
1939,1939,Bergamo;Urali,Bergamo T Urali STA,Bergo;murturalista,Bergo murturalista
1940,1940,stanza;Tessuti,SO stanza CH Tessuti Q U E F A,Sostanza;che;st;u equipada,Sostanza che st equipada
1941,1941,registri;arnia;dive;chili,B registri C arnia dive C chili BRI,Brevi;Stris;ci;nadive;chili,Brevi Stris ci nadive chili
1942,1942,arti;colo;eco,U N arti colo D I eco,Un;articolo;di;Eco,Un articolo di Eco
1943,1943,mento;sul;Tasso;disco,AU mento sul Tasso disco NTO,Aumento;sul;tasso;di;sconto,Aumento sul tasso di sconto
1944,1944,per;Tiro;manici,R E per Tiro manici,Reperti;romanici,Reperti romanici
1945,1945,arpa;satolle,US arpa satolle R I,Usar;pasatolli;erili,Usar pasatolli erili
1946,1946,tre;icona;mina;on,S tre S icona mina T I on,Stresmonica;nativion,Stresmonica nativion
1947,1947,buca;oli;Ati,TA buca NS oli D Ati,Tabù;cansoli dati,Tabù cansoli dati
1948,1948,bar;redini;chele;carota,bar redini chele carota,Barre;di;nichel;e;carota,Barre di nichel e carota
1949,1949,damigiane;astri,L I damigiane R astri,Lidamigi;nerastri,Lidamigi nerastri
1950,1950,re;Diana;nidi;ode,P re MI Diana G nidi L ode,Premiad;iani;digni;di;lode,Premiad iani digni di lode
1951,1951,chiesa;mas;menti;dio,chiesa V IO mas menti L O dio,Chi;è;savio;mas;mentilo;d;odio,Chi è savio mas mentilo d'odio
1952,1952,nota;Tosca;lo;visti,SO nota N Tosca L lo R RI visti,Sono;tanto;scallo;per;rivisti,Sono tanto scallo per rivisti
1953,1953,ance;scopa;nerine,F R ance scopa O nerine STI,Francesco;Poner;in STI,Francesco Poner in STI
1954,1954,Sumeri;frigorifero;bilia;avi;pera,A S Sumeri N frigorifero bilia BR avi O pera I,Assumer;in frigoriferi;a;brevi;operai,Assumer in frigoriferi a brevi operai
1955,1955,ascia;radio;elmo,ascia radio elmo,As;ciaradio;elmo,As ciaradio elmo
1956,1956,stola;ite,P E stola V ite,Pestola;vite,Pestola vite
1957,1957,cedula;difesa,BI cedula difesa,Bicicleta;di;fesa,Bicicleta di fesa
1958,1958,cari;ad;granata,cari C ad I granata,Carica;di;granata,Carica di granata
1959,1959,oro;raghi,oro LO raghi C,Oorologhi;C,Oorologhi C
1960,1960,accetta;su;porta;tini;chili,IN accetta su M porta M EN tini chili STI,Inaccettabilità;mentini;chilisti,Inaccettabilità mentini chilisti
1961,1961,ci;esche,ci MA N Z esche,Cima;nzeschese,Cima nzeschese
1962,1962,orci;arpa;umidi,A CC orci arpa N T umidi,Accorciar;panturidi,Accorciar panturidi
1963,1963,sci;Enza;misero,CO sci Enza C I misero,Coscienza;cimeso,Coscienza cimeso
1964,1964,Verona;etto,PO Verona N etto,Povero;nanetto,Povero nanetto
1965,1965,ali;mento;granary;Bi,L ali mento IN granary Bi LE,L;alimento;ingarabili,L'alimento ingarabili
1966,1966,ile;orli;alati,F ile SM orli DI alati,File;smorlidati,File smorlidati
1967,1967,pieve;manti,S pieve manti C H E,Spieve;mantichette,Spieve mantichette
1968,1968,aghi;mente;ari,PL aghi R A mente ari D A,P placa;hirumetaria;ride,P placa hirumetaria ride
1969,1969,unica;ioni;hot;ali,COM unica Z ioni M hot DI ali,Comunicazioni;hotdiali,Comunicazioni hotdiali
1970,1970,fra;singo;di,fra singo G I A di B I S,Frasi;ingiosi;d;ibis,Frasi ingiosi d'ibis
1971,1971,re;icona;on,P re S icona TI onini,Presiconi;cionini,Presiconi cionini
