,idx,word_guesses,first_pass,solution_words,solution
1293,1293,Pitt;rea;nutria,Pitt O rea S T nutria,Pittorea;stnutria,Pittorea stnutria
1294,1294,rocca;are,rocca S O F are,Roccasofa;rare,Roccasofa rare
1295,1295,in;in,in TRI cat in o DI,Intricati;nodi,Intricati nodi
1296,1296,ninfea;neo;nato,P ninfea neo R DI nato,Pinfea;neordina,Pinfea neordina
1297,1297,orto;nidi;stagno,P orto nidi C A stagno,Portonidi;ca;stagno,Portonidi ca stagno
1298,1298,croci;pan;aureole,TA croci I pan T aureole,Tacito;pan;taureole,Tacito pan taureole
1299,1299,topi;tino,ME topi S tino,Meto;pistolino,Meto pistolino
1300,1300,fauni;era,NO IO fauni T era,Noiosi;faunetti,Noiosi faunetti
1301,1301,diana;ami,D diana S ami,Dìa;nasi;d;amici,Dìa nasi d'amici
1302,1302,edera;danza;miami,CHI edera LFI danza TO miami,Chiedere;al;fidanzato,Chiedere al fidanzato
1303,1303,agave;rame;tela,P agave rame N tela UTA,Paga;veramente;lauta,Paga veramente lauta
1304,1304,ari;lessi;otti,O R ari OF lessi B otti,Orario;flessibili,Orario flessibili
1305,1305,asse;if;nodo;stagno,C asse D if G nodo CA stagno,Casse;di;fango;da;castagno,Casse di fango da castagno
1306,1306,asso;eco;elle;ara;conta,SP asso eco RZ elle TT ara C conta T A,Spasseco;rzellettera;contata,Spasseco rzellettera contata
1307,1307,sir;taglia;mento,sir IO S taglia PI mento,Siriostagi;apimento,Siriostagi apimento
1308,1308,pitt;ree;letti,pitt O ree C letti CO,Pittoree;clettico,Pittoree clettico
1309,1309,odi;nidi;marci,IN odi O nidi marci A,Inodinidia;ma;rciata,Inodinidia ma rciata
1310,1310,verona;talea;io,PO verona talea BET L io,Povero;natale;b;etlemico,Povero natale betlemico
1311,1311,micini;avo;ontario,O micini D avo L ontario,Omicidi;avoltontari,Omicidi avoltontari
1312,1312,capi;ratti;iene;agave,capi T AN ratti V iene DA LL agave TTA,Capitani;rat;tivi;ened;allatta,Capitani rat tivi ened allatta
1313,1313,foro;cavi;ione,foro LI cavi S ione,Forlicav;isione,Forlicav isione
1314,1314,operosa;ine;ine;azione,C operosa ine CL ine azione,Coperos;inclinazione,Coperos inclinazione
1315,1315,asso;sesto,SP asso sesto RIE,Spassose;storie,Spassose storie
1316,1316,tino;etti,PA tino N N etti,Patino;nnetti,Patino nnetti
1317,1317,agave;tosatura,PL agave N tosatura,Plaga;ventosa,Plaga ventosa
1318,1318,cast,cast E L L,Castelle;ellature,Castelle ellature
1319,1319,papi;ogiva;enti,papi R O L ogiva L enti,Papirologiva;lolenti,Papirologiva lolenti
1320,1320,razzi;nodi;lago,TA razzi nodi C A lago,Tarazzi;no;dicalago,Tarazzi no dicalago
1321,1321,lord;vela,lord IS vela TI,Lordisi;velati,Lordisi velati
1322,1322,radura,GA radura,Gara;dura,Gara dura
1323,1323,carne;miami;are,carne DE miami L IT are,Carneade;militare,Carneade militare
1324,1324,bilico;peri,A bilico M peri,Abili;comperi,Abili comperi
1325,1325,lidi;con;orme;ivi,V A lidi con orme T T ivi,Validi;contromettivi,Validi contromettivi
1326,1326,aloe;vate;esca,V aloe DO vate D esca,Valo;dovate;d'esca,Valo dovate d'esca
1327,1327,naz;fila,naz fila G I A,Nazif;ilagia,Nazif ilagia
1328,1328,esca;oliva;lidi;mesti,P esca RI oliva A lidi mesti A L,Peri;colaoliva;di;mestiAL,Peri colaoliva di mestial
1329,1329,coda;saggio;sole;lord,P coda saggio IN sole lord O,Pcodasag;ginsole;lordo,Pcodasag ginsole lordo
1330,1330,ente;zio;sam;sesto,G ente zio sam IS sesto NE,Gentizie;same;storne,Gentizie same storne
1331,1331,capo;para;ente;alì,capo RA P para TI M ente DI alì,Capora;paratimi;entedialisi,Capora paratimi entedialisi
1332,1332,la;elite;profilo,A la elite N profilo,Alalen;profilo,Alalen profilo
1333,1333,manovella;pinze,PRI manovella E pinze,Prima;novella;pinze,Prima novella pinze
1334,1334,orme;di;vari;arieti,E N orme di vari arieti C O L O,Enorme;divario;eticolo,Enorme divario eticolo
1335,1335,papavero;idraulico;amos,P papavero N idraulico amos RI,Papaver;on;idraulico,Papaver on idraulico
1336,1336,bachi;asso,TUR bachi asso SA,Turba;chiassosa,Turba chiassosa
1337,1337,coppia;rei;pia;odi;erato,S coppia rei NUN pia NT odi SP erato,Scoppierà;un;dì;spento;pianterò,Scoppierà un dì spento pianterò
1338,1338,avidi;tacchi,GR avidi S tacchi,Gravi;distacchi,Gravi distacchi
1339,1339,est;arpe;lessi,D est arpe R P lessi T A,Destra;prelessicale,Destra prelessicale
1340,1340,pipe;siero;vaccini;lessi,TI pipe N siero vaccini F lessi VI,Tipi;nervaccini;f;lessivi,Tipi nervaccini f lessivi
1341,1341,parete;radura,ZAP parete R radura,Zappare;terre;rade,Zappare terre rade
1342,1342,case;lario;nati,case L lario R D I nati,Casellari;ordinati,Casellari ordinati
1343,1343,federa;limone,federa FF limone SI,Fede;raffinatissimi,Fede raffinatissimi
1344,1344,Ero;idra;Pellico;etti;Ari;arsi,Ero IC idra P Pellico STR etti Ari TIR arsi,Eroici;drappelli;costretti;a;ritirarsi,Eroici drappelli costretti a ritirarsi
1345,1345,mister;osa;in,mister I osa F in E,Misteriosa;fine,Misteriosa fine
1346,1346,lancia;nata,BI lancia PA nata,Bilancia;panata,Bilancia panata
1347,1347,suini;sci,TO suini sci A,Tosui;niscia,Tosui niscia
1348,1348,Magnani;Miami;coni,Magnani Miami coni,Magnanima;miconia,Magnanima miconia
1349,1349,sam;diana;ratti;mestolo,E sam IN diana P ratti mestolo TE,Esamina;dian;p;ratti;mesto,Esamina dian p'ratti mesto
1350,1350,orme;giorno;esto,EN orme giorno S esto,Enorme;giornose,Enorme giornose
1351,1351,avidi;stria;rei,GR avidi S A stria E rei,Gravi;disastri;erei,Gravi disastri erei
1352,1352,finiscono;dotto;sirio,P finiscono dotto sirio NO,Profondo;ttsiri,Profondo ttsiri
1353,1353,riso;ile,N E riso B ile,Nereo;Basile,Nereo Basile
1354,1354,spento;Redi;denti,S spento Redi P EN denti,Sspentored;ipendenti,Sspentored ipendenti
1355,1355,eroina;sommario,ALB eroina RI sommario,Alberi;sommario,Alberi sommario
1356,1356,oca;tori;mas;vello;olivi,GI oca tori O R mas vello SU olivi ORE,Giocatori;ormai;s;vollero;suonatore,Giocatori ormai s'vollero suonatore
1357,1357,passa;allo;ada;bachi;reti,passa C allo ada I bachi N E reti,Passacallo a;di;Bach;in ereti,Passacallo a di Bach in ereti
1358,1358,manovella;randello,ULTi manovella DiPi randello,Ultimi;manovre;di;pirandello,Ultimi manovre di pirandello
1359,1359,veli;giochi;asso,B RE veli T I giochi asso SO,Brevi;tigiochi;assossosi,Brevi tigiochi assossosi
1360,1360,stelline;are;nani,CA stelline LL are nani A,Castelli;nella;rena ni A,Castelli nella rena nìa
1361,1361,ura;diana;api;saturno;ura,T ura TT diana LL api TT saturno ST ura,Tuttura;dell;api è;tutta a;stura,Tuttura dell'api è tutta a stura
1362,1362,oggetti;vari;con;sola,S oggetti vari con F sola,Soggettiva;riconfessa,Soggettiva riconfessa
1363,1363,pinna;osti,pinna S C osti,Pin;nascosti,Pin nascosti
1364,1364,pance;tomas;re;re;chiavi;e;don,pance RI tomas SO re STA re s chiavi e don GA,I;panciutori;tomasso;restare;schia;vido,I panciutori tomasso restare schia vido
1365,1365,diogene;lenzuola;ori,STU diogene R I lenzuola N ori,Studi;len;zuoli,Studi ogeneri len zuoli
1366,1366,monta;orata;nidi;ombra,monta A orata N nidi N ombra,Montaron;dini;n;ombra,Montaron dini n'ombra
1367,1367,pino;albicocca;pica,P pino NI albicocca TI pica,Ppinonial;bicocca,Ppinonial bicocca
1368,1368,dentice;tare,EVI dentice tare RE,Evidente;ricete,Evidente ricete
1369,1369,dentice;menti,EVI dentice D I menti,Evidenti;cedimenti,Evidenti cedimenti
1370,1370,mas;vaniglia;telo;dio,mas vaniglia telo dio,Mas;vanigliate;l;odio,Mas vanigliate l'odio
1371,1371,Wellington;Scola;etto,Wellington O RE Scola GH etto,Wellington;orescogh,Wellington orescogh
1372,1372,lepri;vile,U TI lepri vile GIO,Utile;privilegio,Utile privilegio
1373,1373,aglio;in;erie,SB aglio in VOL erie,Sbaglio;involontarie,Sbaglio involontarie
1374,1374,marcia;da;granata,marcia da granata,Marcia;dagranata,Marcia dagranata
1375,1375,papi;onde;zio,papi LL onde LI zio SO,Papillon;delizioso,Papillon delizioso
1376,1376,Cile;più;gancio;filo;vaglia;cono;ceri;nidi;lancia,EFA Cile più gancio filo DI vaglia cono S ceri CA nidi R lancia,E;facile;più;di;quel che;si;crede;scaricar;e;cani;da;lanci,E facile più di quel che si crede scaricar e cani da lanci
1377,1377,Salgari;Saba,Salgari O Saba RCA,Salgario;sarca,Salgario sarca
1378,1378,birillo;rape;ante,birillo T U rape S ante,Birillotur;apesante,Birillotur apesante
1379,1379,ecco;pinna;ural,ecco pinna T ural E,Ecco;pinnate,Ecco pinnate
1380,1380,pitt;reno,pitt O reno TO,Pittore;noto,Pittore noto
1381,1381,geni;ori;oria,geni T ori A U tori T oria,Genitori;autoritari,Genitori autoritari
1382,1382,lenzuola;comandi,PAL lenzuola S comandi,Palla;sul;scomandi,Palla sul scomandi
1383,1383,palla;trave;gatti,BIS palla trave R IA gatti,Bispallar;tra;via ;gatti,Bispallar tra via gatti
1384,1384,salice;osa,MOS salice NZI osa,Mossa;licenziosa,Mossa licenziosa
1385,1385,asso;etti;orchi,C asso N etti S P orchi,Cassonetti;sporchi,Cassonetti sporchi
1386,1386,acide;grano,A acide MI grano,Acide;mie;grano,Acide mie grano
1387,1387,pinna;lidi;reti,pinna CO lidi M I NA reti,Pinnacoli;di;minareti,Pinnacoli di minareti
1388,1388,sarda;rane;orcio,PAS sarda VE rane L orcio,Passar;da;vero;l'orciuolo,Passar da vero l'orciuolo
1389,1389,cubo;miami;orata,E cubo miami G LI orata,Ecubomia;migliorata,Ecubomia migliorata
1390,1390,buco;asce;reni;moira,buco LIC asce N reni RG I moira,Bucolica;scena;rgimoirata,Bucolica scena rgimoirata
1391,1391,viola;ras;coppia,viola TU ras coppia TA,Violatur;ascoppiata,Violatur ascoppiata
1392,1392,salice;ette,AS salice NT R ette,Assali;centrette,Assali centrette
1393,1393,la;fauni;era,la G N O fauni T era,Lagnose;faunterie,Lagnose faunterie
1394,1394,corta;dono,S corta dono RE,Scorta;d;onore,Scorta d'onore
1395,1395,credenza;conforto;ed;agli,credenza conforto R ed I agli O,Credenza;con;fortore;di;aglio,Credenza con fortore di aglio
1396,1396,azzurro;sali,azzurro sali SA,Azzur;rosa,Azzurrosa
1397,1397,perso;lesa;ario,perso N A lesa NIT ario,Personale;sanitario,Personale sanitario
1398,1398,malesi;asia,S E malesi F A asia,Se;male;si;fa;Asia;fa;a,"Se male si fa, Asia fa a"
1399,1399,lord;est;ut,lord OI N est ut O,Lordoin;estutolo,Lordoin estutolo
1400,1400,santino;urne,PAS santino T T urne,Passanti;notturne,Passanti notturne
1401,1401,rena;dito,SI rena CI dito,Sirena;cidifonia,Sirena cidifonia
1402,1402,ceffo;maga;renato,ceffo maga renato,Ce;ffo ma;garenato,Ce ffo ma garenato
1403,1403,nero;corna;radio;po;tori,U nero I corna E radio P po SI tori,Un;eroica;rnadio ;po;sitoriale,Un'eroica rnadio positoriale
1404,1404,tre;uovo;ontario,S tre N uovo L ontario,Strenue;volontario,Strenue volontario
1405,1405,legge;api;magri,legge R api U magri G I A,Leggera;piuma;grigia,Leggera piuma grigia
1406,1406,asse;asse;ati,asse N asse G N ati,Assen;ase;gnazione,Assen ase gnazione
1407,1407,in;audi;testo;dd;li;esca,in audi testo RI dd li O esca,Inaudito;stress;di;ddioesca,Inaudito stress di ddioesca
1408,1408,os;saggio;esattore;ile,P os saggio S esattore NIB ile,Possaggi;esattoriale,Possaggi esattoriale
1409,1409,santino,NIS santino,Nissan;tino,Nissan tino
1410,1410,pieno;del;don,CO pieno del don,Copieno;del;don,Copieno del don
1411,1411,tomo;labile;lancia,AU tomo labile R lancia TE,Automobile;lanciante,Automobile lanciante
1412,1412,diana;rosi,F diana C O rosi,Fid;anza;corrosiva,Fidanza corrosiva
1413,1413,tori;duna;rosa;mura,S tori E duna LTE rosa mura I,Storie;d;un;altro;stemura,Storie d'un altro stemura
1414,1414,ali;riso;corta,M ali IST riso S corta,Malistra;risco;scorta,Malistra risco scorta
1415,1415,basto;neve;vile,IL basto neve S CO vile,Il;bastone;vescopile,Il bastone vescopile
1416,1416,caschi;proto,BOC caschi U M proto,Bocca;schiumante,Bocca schiumante
1417,1417,faccia;mesta;conti;abete;odi;mani,faccia mesta I conti C abete N D odi D O mani,Facciamo;sta;i;conti;con;Dante;di;Odòman,Facciamo sta i conti con Dante di Odòman
1418,1418,grano;cere,grano cere,Gran;cere,Gran cere
1419,1419,arti;lario;cuori,P arti CO lario D cuori,Particolari;cuori,Particolari cuori
1420,1420,arpe;orcio;avi,F arpe C orcio N GR avi,Far;pecore;con;gravi,Far pecore con gravi
1421,1421,vello;satiri;ra,LA vello satiri T E ra,Lavellosa;tiritera,Lavellosa tiritera
1422,1422,mister;soma;voto,mister I O soma S voto,Misteriosa;massavoto,Misteriosa massavoto
1423,1423,primi;onda,primi LL onda T I,Primillo;ndanti,Primillo ndanti
1424,1424,scacchi;lenzuola,scacchi S lenzuola NDE,Scacchi;sul;lande,Scacchi sul lande
1425,1425,ali;saggio;ale,P ali saggio LOC ale,Palisaggi;locale,Palisaggi locale
1426,1426,coppia;tonaca;olenti,S coppia S tonaca VI olenti,Scoppi;a sto;naviolenti,Scoppi a sto naviolenti
1427,1427,gilet;oppio;nonno,A gilet OR oppio nonno NE,Agile;torpor;di;nonnon,Agile torpor di nonnon
1428,1428,ancora;dea;radura,G ancora N dea radura NO,Gancio;del;l';aduno,Gancio del l'aduno
1429,1429,api;divi;ario,C api divi S TI ario,Capi;di;divistiario,Capi di divistiario
1430,1430,gin;in;dispensa;ile,LO gin in dispensa B ile,Log;in;dispensabile,Log in dispensabile
1431,1431,nord;ivi;certo;volga,nord DIC ivi certo volga RI,"Nordic;ivi,;certori","Nordic ivi, certori"
1432,1432,bilico;po;bilico;noioso;tiara,MO bilico M po NI bilico M noioso tiara TE,Mobile;componibile;monotonia;e;tare,Mobile componibile monotonia e tare
1433,1433,gancio;ini;lobo;via,gancio ini lobo LI via NO,Gi;inizioli;boliviano,Gi inizioli boliviano
1434,1434,arto;eterna;saggio,P arto eterna saggio,Parto;eternas,Parto eternas
1435,1435,lazio;nei;onda,IL lazio nei N F onda,Illazioni;infondate,Illazioni infondate
1436,1436,orza;trina;onda,U orza trina S F onda,Uor;zatrina;sfondare,Uor zatrina sfondare
1437,1437,snelli;panza;trio,snelli A R panza trio TI,Snellire;panzatri,Snellire panzatri
1438,1438,stole;arroba;osa,C O stole T arroba P osa,Costoletta;arrabbiosa,Costoletta arrabbiosa
1439,1439,serio;setacci,serio S T A setacci,Seri;ostacoli,Seri ostacoli
1440,1440,ariete;neri;miami,C ariete neri S SI miami CI,Cari;e;tenacissimi;amici,Cari e tenacissimi amici
1441,1441,guasti;rapa;oca;marisa,guasti A rapa SS oca D marisa TO,Guastai;a;rasso;cadimarsa,Guastai a rasso cadimarsa
1442,1442,unti;come;arena,unti P I come R arena,Un;tipico;mercenario,Un tipico mercenario
1443,1443,barba;corna,barba RI corna E RA,Barbarica;cornera,Barbarica cornera
1444,1444,odi;rame,RAM odi CA rame,Ramo;di;coralline,Ramo di coralline
1445,1445,fa;stie;sos,AF fa RI stie sos I,Affaristi;esosi,Affaristi esosi
1446,1446,treno;vogue;canna;esche,treno V vogue canna C C esche,Tre;novelle;cannocchiali,Tre novelle cannocchiali
1447,1447,grano;OSA,NE grano I OSA,Negra;noiosa,Negra noiosa
1448,1448,dama;sardina,LIN dama N sardina,Linda;mansarda,Linda mansarda
1449,1449,amico;renato,C amico NF renato,Camico;nfrenato,Camico nfrenato
1450,1450,mas;pia;ceri;dio,mas N O pia ceri M E dio,Mas;n;o;piace;r;i;mediodì,Mas n'o piace r'i mediodì
1451,1451,are;est;viso,D are L est REM viso,Dare;l';estremo;viso,Dare l'estremo viso
1452,1452,rei;esili,rei N esili O,Re;in;esilio,Re in esilio
1453,1453,pini;nei;ata,O pini O nei NF ata,Opinioni;nefaste,Opinioni nefaste
1454,1454,taglia;uva;vile,GEN taglia uva CI vile,Gentaglia;uvacivile,Gentaglia uvacivile
1455,1455,ava;ile;hiacci;stagno,T ava D ile G hiacci CA stagno,Tavadi;le;ghia;cc;iastagno,Tavadi le ghia cc iastagno
1456,1456,malesi;ottica,malesi M U ottica,Male;simuottica,Male simuottica
1457,1457,marcia;granata,marcia I N granata,Marcia;ingranata,Marcia ingranata
1458,1458,papi;nutrie,papi L nutrie N D Y,Papillon;trendy,Papillon trendy
1459,1459,anta;orlo,C anta N orlo CK,Cantanol;rock,Cantanol rock
1460,1460,lampade;con;ove,lampade L E con V ove O,L';eleva;convovio,L'eleva convovio
1461,1461,ossi;bilico;rom;sì,P ossi bilico M P rom ES sì,Possibili;compromessi,Possibili compromessi
1462,1462,tocco;in;ario,VO tocco in T R ario,Voto;contrario,Voto contrario
1463,1463,re;si;neo;tosta;cari;eva,P re S si O neo R tosta TI cari L eva TA,Presunose;ostentazioni;carileva,Presunose ostentazioni carileva
1464,1464,sarda;pesa,PAS sarda pesa RO,Passas;da;pesaro,Passas da pesaro
1465,1465,polo;star;teso,polo OP star T teso,Polostar;optteso,Polostar optteso
1466,1466,sos;renato,LUS sos F renato,Lusso;sfrenato,Lusso sfrenato
1467,1467,araba;dadi;stone;domino,S araba N dadi stone N domino RE,Sarabanda;di;dadi;su;un;domino,Sarabanda di dadi su un domino
1468,1468,vile;giostra,PRI vile giostra NO,Privilegio;strano,Privilegio strano
1469,1469,iris;coppia,VE iris coppia TI,Versi;coppiati,Versi coppiati
1470,1470,riva;rese;rei;ario,AR riva rese MP rei N O R ario,Arrivare;sempre;in;orario,Arrivare sempre in orario
1471,1471,lati;bocca;esca,lati M A bocca C C esca,La;tima;boccaccesca,La tima boccaccesca
1472,1472,pi;mais;ami;lane,pi mais N N ami lane S E,Pimai;nname;lanese,Pimai nname lanese
1473,1473,rossi;marci,APP rossi marci F RE,Approssimar;cifre,Approssimar cifre
1474,1474,girella,RA girella,Ragi;onella,Ragi onella
1475,1475,coautori;oli;lato,D I coautori oli VEL lato,Dicoaut;oriolivelo,Dicoaut oriolivelo
1476,1476,acre;albor,MEN acre albor E,Mena;crealbore,Mena crealbore
1477,1477,santino;chiare,SCU santino N chiare,Scusanti;non;chiare,Scusanti non chiare
1478,1478,asini;rada;magri,U N asini ST rada magri G I A,Una;sinistra;data;magica,Una sinistra data magica
1479,1479,comizio;giardino;collane,comizio G giardino TTE collane VE,Comizioè;gi;ardin;otte;vole,Comizioè gi ardin otte vole
1480,1480,daino;rana,C daino rana TA,Caina;ranata,Caina ranata
1481,1481,are;gallo;tana,TU are gallo N tana TI,Tuareg;allontanati,Tuareg allontanati
1482,1482,dotta;aranciata,CON dotta F aranciata,Condotta;faraone,Condotta faraone
1483,1483,uovo;la,N uovo CA la,Nuova;cascata,Nuova cascata
1484,1484,Belli;Saba;aratri,Belli CO Saba RB aratri BU,Bellicosa;barbara;tribu,Bellicosa barbara tribu
1485,1485,con;satiri;era,con FU satiri T era,Confusi;satiretti,Confusi satiretti
1486,1486,ica;serio;ali,ica serio N ali,Icas;erionali,Icas erionali
1487,1487,nutrie;eris;otto,nutrie NT eris otto,Nutriente;risotto,Nutriente risotto
1488,1488,blu;fallita;edera,blu F fallita edera,Bluff;all';italiana,Bluff all'italiana
1489,1489,lessi;ami;are,lessi C O F ami G LI are,Lessico;famigliare,Lessico famigliare
1490,1490,radi;schierati,OPE radi schierati TTE,Opera;di;schierate,Opera di schierate
1491,1491,dive;mici;sedia;sfiniti,C A dive mici A S sedia sfiniti,Cadaveri;micidi;assassini,Cadaveri micidi assassini
1492,1492,anta;nidi;lago,P anta LO nidi FU lago,Pantaloni;di;furlago,Pantaloni di furlago
1493,1493,elsa;foro,B elsa M foro,Bel;samforo,Bel samforo
1494,1494,Bachi;mago,BIM Bachi mago SA,Bimba;chimagosa,Bimba chimagosa
1495,1495,nato;porci,U nato porci S A,Una;topaia;orsa,Una topaia orsa
1496,1496,era;capi,OP era V A capi,Operava;acapelli,Operava acapelli
1497,1497,corta;mini;ria,S corta mini STE ria LE,Scorta;ministeriale,Scorta ministeriale
1498,1498,tomas;biche;grano,tomas M biche M I grano,Tomasmi;che;migrano,Tomasmi che migrano
1499,1499,eolo;cognome,PRO eolo TE cognome,Proteolo;tecogne,Proteolo tecogne
1500,1500,diritto;vile,diritto C I vile,Diritti;civili,Diritti civili
1501,1501,entro;vaglia;la,entro vaglia la RIA,Entrovaglia;laria,Entrovaglia laria
1502,1502,nature;miglia;guasti,RU nature miglia guasti A,Ruinare;mi;gliaia,Ruinare migliaia
1503,1503,carta;mento;dotto,S carta mento R I dotto,Scartamento;ridotto,Scartamento ridotto
1504,1504,arma;malesi;elo,AF arma LE malesi AV elo,A;far;male;si a;ve;leno,A far male si avveleno
1505,1505,stagno;fuso,stagno fuso,Stagno;fuso,Stagno fuso
1506,1506,eco;saba;onassis,IND eco RO saba L onassis,Indecorosa;balonassi,Indecorosa balonassi
1507,1507,lago;face;mista,lago F face R A mista,La;goffa;cerimonia,La goffa cerimonia
1508,1508,Napoli;porti;vari;phon;da,U Napoli S porti vari phon da TA,Una;sportivariata;phondata,Una sportivariata phondata
1509,1509,eva;vane;rase,C eva D I vane T rase,Ceva;di;vaneta;rase,Ceva di vaneta rase
1510,1510,cuccioli;ile;oboi,cuccioli N T ile C oboi E,Cucciolini;ticolboie,Cucciolini ticolboie
1511,1511,avo;postino;dame;armi,avo M postino R dame R I armi,Avompostino;ridameriarmi,Avompostino ridameriarmi
1512,1512,rosari;orzata,rosari N F orzata,Rosa;rinforzata,Rosa rinforzata
1513,1513,idra;icone;rotocalco,idra UL icone GLI rotocalco,Idraulico;negligente,Idraulico negligente
1514,1514,parma;lima;sarda,L parma lima N sarda TI,Lparma;limansarda,Lparma limansarda
